Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Soil_pH,Rainfall,Crop,State,District,Latitude,Longitude,Altitude,Soil_Type,Organic_Carbon,Electrical_Conductivity,Groundwater_Level,Soil_Moisture,Agro_Climatic_Zone,Water_Availability,Irrigation_Type,Season,Month,Wind_Speed,Solar_Radiation,Sunshine_Hours,NPK_Total,NPK_Ratio_N,NPK_Ratio_P,NPK_Ratio_K,Fertility_Index,Crop_Suitability_Score,Rainfall_Category,Temperature_Category,Soil_Fertility_Index,Rainfall_Category_Code,Temperature_Category_Code,Season_Code
63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,papaya,Gujarat,Ahmedabad,22.820365,71.777398,236.1,Loamy,0.939,0.207,20.46,34.42,Gujarat Plains and Hills Region,Medium,Drip,Perennial,March,10.42,21.37,7.78,171,0.3684210310864894,0.3391812667145458,0.29239764371943605,50.7,0.20071558562619973,Low,Hot,62.633303097336,0,3,1
45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,papaya,Karnataka,Chikkamagaluru,15.273045,76.180906,363.9,Alluvial,0.591,0.543,14.7,27.8,Southern Plateau and Hills Region,Medium,Drip,Perennial,June,11.5,20.39,6.06,152,0.29605261210180184,0.3815789222645446,0.3223683998441842,42.17,0.3121881442733992,Medium,Warm,32.967110606418366,0,2,1
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,papaya,Gujarat,Ahmedabad,23.313701,71.838307,197.6,Loamy,0.952,0.163,9.11,25.98,Gujarat Plains and Hills Region,High,Drip,Perennial,June,9.15,22.77,8.66,182,0.3626373427122339,0.3791208582900627,0.25824174405265143,52.24,0.35608429746033327,Medium,Moderate,62.81901260418001,1,1,1
54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,papaya,Maharashtra,Nagpur,20.253095,75.409179,479.0,Loamy,0.735,0.311,7.35,35.08,Western Plateau and Hills Region,High,Drip,Perennial,March,10.67,19.07,9.36,173,0.3121387102809994,0.38728321460790666,0.30057801730762906,48.71,0.33316770706961274,High,Hot,51.133352722003124,1,3,1
69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,papaya,Andhra Pradesh,Guntur,15.554115,79.288649,442.9,Loamy,0.914,0.469,11.5,29.47,East Coast Plains and Hills Region,Medium,Drip,Perennial,July,9.11,19.44,7.65,188,0.3670212570733374,0.35638295976686385,0.2765957299683122,52.77,0.36137073844762685,Medium,Warm,64.42996830232103,1,2,1
67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,papaya,Gujarat,Ahmedabad,22.470479,71.17757,180.4,Alluvial,0.895,0.556,21.35,27.05,Gujarat Plains and Hills Region,Medium,Drip,Perennial,June,13.95,21.77,7.89,184,0.3641304149929122,0.36956519730623927,0.26630433335302534,52.06,0.37203915406347177,High,Hot,61.82292786754395,1,3,1
45,57,47,23.16855863,90.78821158,6.656458831,161.6892093,papaya,Gujarat,Ahmedabad,23.695111,71.67022,244.6,Alluvial,0.709,0.3,12.81,29.19,Gujarat Plains and Hills Region,High,Drip,Perennial,June,10.24,22.95,8.07,149,0.30201340254943604,0.38255030989595235,0.3154362204405221,44.15,0.4940660109004791,High,Moderate,41.32944912083049,2,1,1
56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,papaya,Maharashtra,Nashik,19.684905,76.347393,450.8,Alluvial,0.672,0.404,11.37,33.28,Western Plateau and Hills Region,Low,Drip,Perennial,February,6.77,19.42,7.34,158,0.3544303573145343,0.31645567617369136,0.32911390322063905,44.36,0.3454250050318688,Medium,Hot,40.507489330560006,1,3,1
70,50,53,37.4620912,90.44967809,6.933809743,172.3458448,papaya,Karnataka,Mysuru,15.545236,75.3217,382.8,Loamy,0.643,0.33,12.08,29.57,Southern Plateau and Hills Region,Medium,Drip,Perennial,June,9.75,20.73,6.49,173,0.4046242540679622,0.2890173243342587,0.30635836379431425,45.85,0.4492604319739816,High,Hot,40.495230727618285,2,3,1
44,47,45,38.73218907,94.73613484,6.579441304,218.142147,papaya,Andhra Pradesh,Krishna,16.651015,80.318942,174.7,Loamy,0.786,0.486,13.75,34.33,East Coast Plains and Hills Region,Medium,Drip,Perennial,July,7.02,18.56,6.84,136,0.3235293879757803,0.34558820988321987,0.3308823286115935,43.37,0.3738897338228882,High,Hot,43.233030376887996,2,3,1
50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,papaya,Gujarat,Surat,22.257302,71.06197,20.5,Loamy,0.85,0.169,22.01,28.13,Gujarat Plains and Hills Region,Medium,Drip,Perennial,June,15.2,21.41,8.25,157,0.31847131729482053,0.38216558075378465,0.29936303825713134,46.32,0.3140875037866376,Medium,Warm,47.46027860047917,1,3,1
52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,papaya,Gujarat,Junagadh,22.116769,71.190179,207.3,Loamy,0.912,0.338,15.13,25.82,Gujarat Plains and Hills Region,Medium,Drip,Perennial,June,16.36,20.44,9.07,156,0.33333331196581334,0.32692305596647075,0.33974356796515587,46.26,0.3447792576372726,High,Hot,49.68051131992,2,3,1
35,68,45,42.93605359,90.09448142,6.612429546,234.8466111,papaya,Karnataka,Mysuru,14.531839,75.228758,550.4,Loamy,1.047,0.465,18.14,23.68,Southern Plateau and Hills Region,Medium,Drip,Perennial,June,11.4,18.39,6.74,148,0.2364864705076709,0.45945942841490345,0.3040540335098626,48.93,0.2248421948334483,High,Hot,60.33975504570423,2,3,1
68,69,52,25.65492304,92.74501561,6.813383387,52.95477913,papaya,Maharashtra,Pune,19.232592,74.690917,586.8,Alluvial,0.418,0.24,13.15,24.53,Western Plateau and Hills Region,High,Drip,Perennial,February,12.31,22.42,7.89,189,0.35978834075193966,0.36507934576299755,0.27513226057501267,46.24,0.32527372616084205,Low,Moderate,29.71286031619125,0,1,1
32,55,52,37.58899717,91.99740365,6.9677596,159.6577388,papaya,Maharashtra,Pune,18.250655,75.767615,732.4,Alluvial,0.824,0.326,16.0,27.3,Western Plateau and Hills Region,Low,Drip,Perennial,February,13.9,21.04,8.89,139,0.23021581077584094,0.3956834247709766,0.3741006925107415,42.18,0.31240223551287527,High,Hot,39.03617392626666,2,3,1
32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,papaya,Andhra Pradesh,Anantapur,16.274729,79.843446,326.7,Loamy,0.683,0.42,6.6,32.75,East Coast Plains and Hills Region,Medium,Drip,Perennial,June,10.6,18.12,6.31,138,0.2318840411678231,0.3985506957571959,0.36956519061121806,41.88,0.29302876624135277,Low,Warm,37.138260826502496,0,2,1
48,62,47,25.34756111,93.02871078,6.803094965,174.4012337,papaya,Maharashtra,Nagpur,19.542354,76.651157,492.9,Loamy,1.007,0.491,14.69,29.52,Western Plateau and Hills Region,Low,Drip,Perennial,February,7.05,20.96,7.93,157,0.3057324646030277,0.39490443344557746,0.29936303825713134,49.01,0.5275662272066935,High,Moderate,58.728815381548124,2,1,1
39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,papaya,Andhra Pradesh,Guntur,16.22577,78.74311,140.1,Loamy,0.687,0.26,14.04,34.95,East Coast Plains and Hills Region,Low,Drip,Perennial,February,10.37,20.63,6.3,161,0.24223600979900559,0.4285714019520868,0.3291925261371102,44.17,0.34332577814097165,High,Moderate,37.879269651371246,2,1,1
49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,papaya,Karnataka,Belagavi,14.546784,75.556305,333.1,Alluvial,0.442,0.21,11.65,20.05,Southern Plateau and Hills Region,High,Drip,Perennial,July,5.03,20.94,7.95,155,0.3161290118626444,0.3935483617065573,0.2903225619146734,41.26,0.35662269796477286,High,Warm,25.89741287611617,2,3,1
48,57,54,29.02328049,90.20396783,6.617703178,126.8069869,papaya,Andhra Pradesh,Anantapur,16.210801,80.219145,297.3,Alluvial,0.423,0.366,11.62,32.9,East Coast Plains and Hills Region,Medium,Drip,Perennial,March,6.86,20.5,5.94,159,0.30188677346624065,0.3584905434911608,0.3396226201495207,41.65,0.41119100753448934,High,Warm,26.670252781068747,1,2,1
69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,papaya,Karnataka,Chikkamagaluru,15.22995,75.517631,868.6,Alluvial,0.537,0.389,19.2,24.59,Southern Plateau and Hills Region,Medium,Drip,Perennial,July,11.52,20.43,5.78,184,0.3749999796195663,0.35869563267958515,0.26630433335302534,48.46,0.2718504595782747,Medium,Hot,41.30793479980125,1,3,1
53,55,55,33.32315744,91.25271223,6.709668804,234.496633,papaya,Maharashtra,Pune,19.515462,75.243632,738.0,Loamy,0.831,0.35,17.31,29.32,Western Plateau and Hills Region,Medium,Drip,Perennial,July,10.17,21.81,7.43,163,0.3251533542850703,0.3374232921826201,0.3374232921826201,47.45,0.36583831800125866,High,Hot,52.365447972533,2,3,1
38,61,52,31.22790131,94.94021378,6.620729882,46.44279118,papaya,Karnataka,Belagavi,14.964417,75.678088,841.1,Loamy,0.997,0.421,18.28,28.64,Southern Plateau and Hills Region,Medium,Drip,Perennial,February,7.12,20.15,7.19,151,0.2516556124731382,0.40397348318056403,0.34437083812113656,48.2,0.24858150353330097,Low,Warm,58.72835262725774,0,2,1
57,64,55,26.68386496,92.9585411,6.583760499,62.50689682,papaya,Gujarat,Surat,21.894974,71.041146,214.7,Alluvial,0.638,0.269,8.73,24.07,Gujarat Plains and Hills Region,High,Drip,Perennial,July,10.01,22.44,7.16,176,0.3238636179622944,0.3636363429752078,0.3124999822443192,47.69,0.33317481519517594,Low,Moderate,45.351169539926246,0,2,1
51,57,55,24.70528368,90.14732171,6.676407337,108.4103158,papaya,Andhra Pradesh,Chittoor,15.881375,79.428109,375.6,Loamy,0.934,0.217,8.03,26.78,East Coast Plains and Hills Region,Medium,Drip,Perennial,March,12.15,19.81,6.47,163,0.3128834163875205,0.34969323008016995,0.3374232921826201,49.01,0.40419866197058096,Medium,Moderate,59.33779981294501,1,1,1
56,65,45,38.2016825,93.97379963,6.751298936,218.0908814,papaya,Gujarat,Surat,23.665512,70.905806,82.5,Loamy,1.018,0.476,24.39,25.19,Gujarat Plains and Hills Region,Low,Drip,Perennial,June,15.94,19.6,9.08,166,0.3373493772681098,0.39156624147191316,0.2710843210190168,51.15,0.3280661106475515,High,Hot,64.591268186092,2,3,1
54,66,52,36.56769731,93.79503425,6.867554147,104.4218596,papaya,Karnataka,Chikkamagaluru,14.057119,76.317355,329.4,Loamy,0.989,0.275,11.9,35.29,Southern Plateau and Hills Region,Low,Drip,Perennial,February,11.37,20.82,7.48,172,0.3139534701189843,0.383720907923203,0.3023255638182812,50.76,0.26755650004340015,Medium,Hot,61.83286252965375,1,3,1
58,55,47,26.05375792,93.69111672,6.742490027,240.6863901,papaya,Gujarat,Ahmedabad,22.909724,72.032105,58.7,Loamy,0.666,0.187,21.27,23.52,Gujarat Plains and Hills Region,High,Drip,Perennial,March,9.48,19.33,8.2,160,0.3624999773437514,0.34374997851562633,0.29374998164062616,45.15,0.49931838611956614,High,Moderate,41.16824514190351,2,2,1
68,70,54,31.29986342,92.76039164,6.986228647,54.77830202,papaya,Maharashtra,Nagpur,19.609757,75.701289,600.5,Alluvial,0.848,0.236,14.16,34.96,Western Plateau and Hills Region,Low,Drip,Perennial,June,11.06,18.42,8.91,192,0.35416664822048705,0.36458331434461905,0.28124998535156326,51.74,0.26257065414283437,Low,Warm,57.200029213730666,0,2,1
42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,papaya,Gujarat,Junagadh,22.33294,71.844306,64.2,Loamy,1.096,0.456,13.91,36.43,Gujarat Plains and Hills Region,High,Drip,Perennial,March,13.26,23.28,8.7,156,0.2692307519723877,0.37820510396121126,0.35256407996384104,48.64,0.2736765044008901,High,Hot,58.71170876053001,1,3,1
43,64,47,38.58954491,91.58076549,6.825664782,102.2708231,papaya,Andhra Pradesh,Anantapur,15.998778,80.405658,395.5,Alluvial,0.795,0.176,14.98,28.77,East Coast Plains and Hills Region,Medium,Drip,Perennial,June,9.61,22.3,6.06,154,0.27922076108956095,0.41558438859841634,0.305194785376962,45.48,0.24727728132725477,Medium,Hot,44.73661381860626,1,3,1
35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,papaya,Karnataka,Chikkamagaluru,15.187554,75.915535,803.0,Loamy,1.062,0.432,11.12,22.43,Southern Plateau and Hills Region,High,Drip,Perennial,February,9.0,20.04,8.12,151,0.23178806411999575,0.44370857988684903,0.32450328976799403,49.34,0.22726003428925567,High,Hot,62.25406224164399,2,3,1
56,59,55,37.03551903,91.79430166,6.551892638,188.5181422,papaya,Andhra Pradesh,Anantapur,15.307408,79.656082,210.1,Loamy,0.758,0.503,11.87,30.36,East Coast Plains and Hills Region,Medium,Drip,Perennial,February,11.91,18.59,6.99,170,0.32941174532872086,0.347058803114188,0.3235293927335651,48.4,0.39224032408853987,High,Hot,52.700858554339,2,3,1
39,64,53,23.0124018,91.07355541,6.598860305,208.3357976,papaya,Karnataka,Hassan,14.073789,76.098197,605.3,Alluvial,0.499,0.17,15.47,21.85,Southern Plateau and Hills Region,High,Drip,Perennial,June,6.27,19.15,8.1,156,0.24999998397436,0.4102563839579241,0.33974356796515587,42.31,0.4024275257393953,High,Moderate,30.58200145238062,2,1,1
18,30,29,26.7627493,92.86056895,6.420018717,224.5903664,coconut,Kerala,Wayanad,10.254519,76.736355,168.3,Sandy,0.33,0.134,2.42,15.8,West Coast Plains and Ghats Region,High,Drip,Perennial,July,7.57,18.33,5.42,77,0.23376620340698656,0.38961033901164427,0.3766233277112561,27.87,0.3856257435458042,High,Moderate,9.997414082328747,2,2,1
37,23,28,25.61294367,94.3138837,5.740054567,224.3206759,coconut,Tamil Nadu,Madurai,10.543961,78.787177,236.1,Sandy,0.227,0.251,7.39,16.66,East Coast Plains and Hills Region,High,Tube Well,Perennial,June,7.54,18.83,6.57,88,0.42045449767562526,0.2613636066632265,0.31818178202479747,25.54,0.3911463950438924,High,Moderate,6.37734201664204,2,1,1
13,28,33,28.130115,95.64807631,5.686972967,151.0761899,coconut,Karnataka,Hassan,14.527372,75.387848,721.2,Laterite,0.214,0.248,16.57,24.9,Southern Plateau and Hills Region,High,Tube Well,Perennial,June,5.22,18.81,6.75,74,0.1756756519357227,0.378378327246172,0.4459458856829884,22.23,0.36632057664713874,High,Warm,4.582619604601248,2,2,1
2,21,35,25.02887163,91.53720922,6.293662363,179.8248944,coconut,Andhra Pradesh,Guntur,14.806779,79.802353,254.4,Sandy,0.252,0.214,14.08,8.13,East Coast Plains and Hills Region,High,Drip,Perennial,June,11.41,21.4,7.53,58,0.03448275267538747,0.3620689030915684,0.6034481718192807,22.39,0.4023722544155582,High,Moderate,5.162688046824001,2,1,1
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,coconut,Karnataka,Hassan,15.675841,75.769179,832.2,Sandy,0.157,0.1,8.6,16.1,Southern Plateau and Hills Region,Low,Drip,Perennial,July,4.67,18.53,7.09,63,0.15873013353489943,0.28571424036281895,0.555555467372148,22.37,0.39102345024267415,High,Warm,3.751731643874791,2,2,1
7,11,32,29.25902906,95.11294697,5.542169139,184.7624496,coconut,Andhra Pradesh,Guntur,15.975041,80.289477,166.9,Sandy,0.279,0.202,5.06,17.81,East Coast Plains and Hills Region,High,Tube Well,Perennial,July,8.54,21.03,7.37,50,0.13999997200000558,0.2199999560000088,0.6399998720000255,18.28,0.300423911534256,High,Warm,3.727213949817375,2,2,1
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,coconut,Karnataka,Hassan,15.91244,76.293629,646.2,Sandy,0.211,0.085,9.37,8.3,Southern Plateau and Hills Region,Low,Tube Well,Perennial,July,8.65,19.63,7.54,75,0.5199999306666759,0.06666665777777896,0.41333327822222954,21.94,0.3355885675146878,High,Warm,4.762606550064,2,2,1
34,6,27,25.84726298,90.92669463,5.860740481,147.8888994,coconut,Kerala,Thrissur,9.985125,76.412821,93.5,Laterite,0.209,0.227,5.39,14.45,West Coast Plains and Ghats Region,Medium,Drip,Perennial,July,7.78,15.42,6.2,67,0.5074626108264759,0.08955222543996635,0.4029850144798486,22.15,0.3405826654066562,High,Moderate,4.83115703017979,1,1,1
31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,coconut,Tamil Nadu,Thanjavur,10.63601,78.423225,10.2,Laterite,0.282,0.322,14.35,22.11,East Coast Plains and Hills Region,Medium,Tube Well,Perennial,June,11.85,19.44,6.87,90,0.3444444061728437,0.3333332962963004,0.32222218641975703,25.77,0.4725190231770233,High,Moderate,7.281485880065247,2,2,1
25,7,35,28.38503882,99.18843684,5.55771171,189.6711349,coconut,Andhra Pradesh,Guntur,16.061995,79.251254,84.5,Sandy,0.204,0.174,10.52,15.25,East Coast Plains and Hills Region,Medium,Drip,Perennial,July,8.01,20.82,7.06,67,0.37313427266652643,0.1044775963466274,0.522387981733137,20.13,0.335969590815847,High,Warm,3.9528641949099996,2,2,1
16,18,26,28.43647052,91.81320717,5.568365926,145.5414413,coconut,Kerala,Wayanad,10.367606,76.048343,92.2,Laterite,0.531,0.126,2.88,22.7,West Coast Plains and Ghats Region,Medium,Drip,Perennial,July,7.93,17.89,6.35,60,0.2666666222222296,0.29999995000000834,0.43333326111112314,24.09,0.29917337496735563,High,Warm,8.969468838099,1,2,1
26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,coconut,Andhra Pradesh,Anantapur,16.504632,79.203577,130.3,Sandy,0.384,0.196,12.13,17.99,East Coast Plains and Hills Region,Medium,Drip,Perennial,June,7.41,20.38,6.53,69,0.3768115395925305,0.14492751522789635,0.4782608002520579,25.34,0.36193167934642034,High,Warm,9.583636182080001,2,2,1
27,8,32,27.00648436,96.46168931,5.627860549,144.3331315,coconut,Karnataka,Mysuru,14.392172,76.297476,369.8,Sandy,0.149,0.209,8.05,15.97,Southern Plateau and Hills Region,High,Tube Well,Perennial,June,7.29,18.28,7.52,67,0.4029850144798486,0.11940296725328846,0.47761186901315383,19.92,0.3191920083041271,High,Warm,3.0119866071094994,1,2,1
37,18,30,27.63551259,99.34854917,6.38488418,157.9171537,coconut,Tamil Nadu,Coimbatore,11.687374,78.764009,117.0,Laterite,0.261,0.07,10.68,17.22,East Coast Plains and Hills Region,High,Tube Well,Perennial,June,14.16,18.92,7.45,85,0.43529406643599217,0.21176468096886106,0.35294113494810175,28.12,0.4145024849999373,High,Warm,9.16094971359,2,2,1
19,15,34,26.29644905,99.65809151,5.685889066,215.9195049,coconut,Andhra Pradesh,Krishna,16.685668,79.601751,456.1,Laterite,0.314,0.203,5.14,20.05,East Coast Plains and Hills Region,High,Drip,Perennial,June,11.57,19.23,6.94,68,0.279411723615923,0.22058820285467604,0.49999992647059904,22.44,0.3435011814942352,High,Moderate,6.377513507477165,2,2,1
0,19,33,27.1326009,95.23797989,6.234458417,204.7206567,coconut,Andhra Pradesh,Chittoor,16.684999,80.113586,154.5,Sandy,0.349,0.086,12.63,13.05,East Coast Plains and Hills Region,Medium,Tube Well,Perennial,June,10.32,22.3,7.78,52,0.0,0.36538454511835666,0.6346152625739879,22.54,0.34632139147367746,High,Warm,6.2031189189645,2,2,1
31,20,26,25.56567803,97.61361544,6.443168642,199.7936345,coconut,Kerala,Kottayam,10.726393,76.094427,7.9,Laterite,0.452,0.128,6.29,17.62,West Coast Plains and Ghats Region,High,Drip,Perennial,July,8.4,17.81,5.77,77,0.4025973503120324,0.25974022600776286,0.3376622938100917,29.87,0.4098666453118281,High,Moderate,14.522575135841999,2,1,1
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,coconut,Kerala,Thrissur,11.182962,76.13209,105.9,Laterite,0.274,0.185,4.9,15.41,West Coast Plains and Ghats Region,High,Tube Well,Perennial,July,2.62,18.56,5.19,58,0.1551723870392436,0.29310339774079347,0.5517240428061995,20.95,0.37574332272679917,High,Moderate,4.893687858518249,2,1,1
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,coconut,Karnataka,Hassan,14.835304,75.637713,301.5,Laterite,0.321,0.187,16.65,17.54,Southern Plateau and Hills Region,Medium,Drip,Perennial,June,12.33,19.6,7.1,62,0.3548386524453786,0.1774193262226893,0.4677418600416354,23.04,0.31464696048983365,High,Warm,6.8318769453220005,2,2,1
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,coconut,Andhra Pradesh,Krishna,15.400988,79.034561,487.4,Sandy,0.184,0.074,11.51,16.85,East Coast Plains and Hills Region,Low,Drip,Perennial,July,7.38,21.09,6.94,63,0.49206341395818826,0.09523808012093966,0.4126983471907385,20.65,0.3055740164276139,High,Warm,3.7804396391666666,2,2,1
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,coconut,Kerala,Kozhikode,10.518483,76.408359,102.1,Laterite,0.387,0.146,2.66,13.24,West Coast Plains and Ghats Region,High,Drip,Perennial,July,4.58,18.13,5.93,70,0.4857142163265405,0.08571427346938951,0.4285713673469475,25.26,0.37944437484047705,High,Warm,9.633003845599502,2,2,1
24,6,32,28.11321494,90.01734526,6.387067562,172.4813641,coconut,Karnataka,Mysuru,15.021311,76.080831,598.2,Laterite,0.291,0.196,16.0,21.19,Southern Plateau and Hills Region,Medium,Tube Well,Perennial,June,4.23,19.29,6.23,62,0.38709671175859484,0.09677417793964871,0.5161289490114598,24.28,0.35359158688420134,High,Warm,7.3511957797425,2,2,1
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,coconut,Kerala,Thrissur,10.270393,76.701459,56.2,Laterite,0.597,0.164,5.34,22.78,West Coast Plains and Ghats Region,Medium,Drip,Perennial,June,6.57,16.82,4.92,35,0.028571420408165595,0.22857136326532476,0.7428569306123055,20.51,0.26142489585780965,High,Warm,5.439382986602749,2,2,1
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,coconut,Karnataka,Chikkamagaluru,15.890613,77.099424,869.5,Sandy,0.109,0.115,8.65,15.08,Southern Plateau and Hills Region,Medium,Tube Well,Perennial,July,9.29,18.47,7.81,77,0.4025973503120324,0.16883114690504586,0.42857137291280867,22.09,0.37096148239376076,High,Warm,2.8078686335733334,2,2,1
10,9,28,29.01256899,94.01014388,6.282955073,150.0500312,coconut,Karnataka,Belagavi,14.753566,75.991201,643.6,Laterite,0.265,0.084,13.52,16.0,Southern Plateau and Hills Region,Medium,Drip,Perennial,July,7.65,17.77,6.46,47,0.2127659121774655,0.19148932095971893,0.5957445540969033,21.1,0.2896632178825105,High,Warm,4.639997801920625,2,2,1
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,coconut,Kerala,Kottayam,10.14451,76.615727,61.8,Laterite,0.54,0.31,7.46,19.36,West Coast Plains and Ghats Region,Low,Tube Well,Perennial,July,8.25,15.85,5.74,89,0.40449433657367,0.3033707524302525,0.29213479863653946,32.39,0.493230846485953,High,Moderate,18.778774502924996,2,2,1
